,DO_CONC_in,Hour,Date,DateTime,DO_SAT_in,DO_MAX_CONC_in,PPFD_hourly_sum_SIM,PPFD_hourly_sum_solarPy,Q_CMS,travel_time_HRS,area_M2,depth_M,T_air,t_water_daily,v_f,k600
137,6.506432343492161,16.0,1978-07-18,1978-07-18 17:00:00,69.04593338270838,9.423338963973814,298.5388754029404,1463.0710912773134,537.0,35.8848570290747,36390529.23237605,2.5360502847158144,,17.9,0.8514888475325058,1.9151006202565521
138,6.568332030629668,17.0,1978-07-18,1978-07-18 18:00:00,69.71692387886571,9.421431218110328,56.23047176739279,1019.305507905178,537.0,35.8848570290747,36390529.23237605,2.5360502847158144,,17.9,0.8514888475325058,1.9151006202565521
139,6.591830658461131,18.0,1978-07-18,1978-07-18 19:00:00,69.96634063187763,9.421431218110328,0.0,362.2334421867633,537.0,35.8848570290747,36390529.23237605,2.5360502847158144,,17.9,0.8514888475325058,1.9151006202565521
140,6.574233870349589,19.0,1978-07-18,1978-07-18 20:00:00,69.77956658763566,9.421431218110328,0.0,0.1211708054036617,537.0,35.8848570290747,36390529.23237605,2.5360502847158144,,17.9,0.8514888475325058,1.9151006202565521
141,6.515559939843123,20.0,1978-07-18,1978-07-18 21:00:00,69.14279497694645,9.423338963973814,0.0,0.0,537.0,35.8848570290747,36390529.23237605,2.5360502847158144,,17.9,0.8514888475325058,1.9151006202565521
142,6.41866657676438,21.0,1978-07-18,1978-07-18 22:00:00,,9.423338963973814,0.0,0.0,537.0,35.8848570290747,36390529.23237605,2.5360502847158144,,17.9,0.8514888475325058,1.9151006202565521
143,6.289160948337351,22.0,1978-07-18,1978-07-18 23:00:00,66.7402602451352,9.423338963973814,0.0,0.0,537.0,35.8848570290747,36390529.23237605,2.5360502847158144,,17.9,0.8514888475325058,1.9151006202565521
144,6.135099047262914,23.0,1978-07-19,1978-07-19 00:00:00,65.11195401146995,9.42238509104207,0.0,0.0,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
145,5.966494894311987,0.0,1978-07-19,1978-07-19 01:00:00,64.50951278426595,9.249015589786366,0.0,0.0,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
146,5.794673022468483,1.0,1978-07-19,1978-07-19 02:00:00,62.66448559059472,9.247140494101815,0.0,0.0,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
147,5.631508369757623,2.0,1978-07-19,1978-07-19 03:00:00,60.906173079791536,9.246202946259546,0.0,0.0,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
148,5.488605380807291,3.0,1978-07-19,1978-07-19 04:00:00,59.36666114254443,9.24526539841727,0.0,0.0681269910700312,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
149,5.376472260014354,4.0,1978-07-19,1978-07-19 05:00:00,58.147893694993456,9.246202946259546,0.0,350.3038612609841,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
150,5.30374664959807,5.0,1978-07-19,1978-07-19 06:00:00,57.36134800873741,9.246202946259546,0.0,1010.8617388530148,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
151,5.276525501301675,6.0,1978-07-19,1978-07-19 07:00:00,57.03802672307846,9.250890685470912,0.0,1458.1265608483045,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
152,5.297844809878148,7.0,1978-07-19,1978-07-19 08:00:00,57.27428810775932,9.249953137628635,0.0,1736.2156719157829,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
153,5.367344663663389,8.0,1978-07-19,1978-07-19 09:00:00,58.025641684919805,9.249953137628635,1552.436028145565,1909.4201995128208,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
154,5.481142438486711,9.0,1978-07-19,1978-07-19 10:00:00,59.25589413193377,9.249953137628635,1792.2636115542043,2014.6651246320828,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
155,5.631922776544048,10.0,1978-07-19,1978-07-19 11:00:00,60.91065499294911,9.246202946259546,640.2871066000259,2071.532198186822,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
156,5.809238218322411,11.0,1978-07-19,1978-07-19 12:00:00,62.83473721930054,9.24526539841727,0.0,2089.537999622567,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
157,5.995785440619772,12.0,1978-07-19,1978-07-19 13:00:00,64.85249673466606,9.24526539841727,0.0,2071.532198186822,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
158,6.190423668181628,13.0,1978-07-19,1978-07-19 14:00:00,66.98494272303324,9.241515207048176,517.4786760485216,2014.6651246320828,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
159,6.373274686649863,14.0,1978-07-19,1978-07-19 15:00:00,68.93555146335687,9.24526539841727,1233.7686136440109,1909.4201995128208,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
160,6.527306629572739,15.0,1978-07-19,1978-07-19 16:00:00,70.59445555662708,9.246202946259546,1465.4986136251305,1736.2156719157829,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
161,6.640272797575123,16.0,1978-07-19,1978-07-19 17:00:00,71.80893165633793,9.247140494101815,1073.8015090647,1458.1265608483045,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
162,6.704789074619692,17.0,1978-07-19,1978-07-19 18:00:00,72.49192099993594,9.249015589786366,337.0882343645112,1010.8617388530148,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
163,6.718176791065585,18.0,1978-07-19,1978-07-19 19:00:00,72.59987220482063,9.253703328997732,0.0,350.3038612609841,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
164,6.682077655289927,19.0,1978-07-19,1978-07-19 20:00:00,72.18051530681788,9.257453520366823,0.0,0.0681269910700312,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
165,6.60186290878846,20.0,1978-07-19,1978-07-19 21:00:00,71.31402706223756,9.257453520366823,0.0,0.0,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
166,6.48587288300135,21.0,1978-07-19,1978-07-19 22:00:00,70.06109043628607,9.257453520366823,0.0,0.0,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
167,6.344534693952353,22.0,1978-07-19,1978-07-19 23:00:00,68.54128176070108,9.256515972524552,0.0,0.0,522.0,36.22534090545714,36143385.48085107,2.494535307391199,,18.8,0.8434856592599392,1.8864965995387384
168,6.189414115496206,23.0,1978-07-20,1978-07-20 00:00:00,66.88580663809309,9.253703328997732,0.0,0.0,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
169,6.0322621575881765,0.0,1978-07-20,1978-07-20 01:00:00,65.08772868696747,9.267894700396909,0.0,0.0,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
170,5.884117236833646,1.0,1978-07-20,1978-07-20 02:00:00,63.52144489873746,9.263198036842196,0.0,0.0,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
171,5.754520038053633,2.0,1978-07-20,1978-07-20 03:00:00,62.1728272760571,9.255683375154652,0.0,0.0,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
